Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
774,1,2016-07-12 00:00:00,480000000,480000000,Winning bid
774,2,2016-08-19 00:00:00,480000000,480000000,dividend
775,1,2017-05-30 00:00:00,594000000,594000000,Winning bid
775,2,2017-07-19 00:00:00,594000000,594000000,dividend
776,1,2016-08-16 00:00:00,1130000000,1130000000,failure of auction
776,2,2016-09-20 00:00:00,1130000000,904000000,Winning bid
776,3,2016-11-17 00:00:00,1130000000,904000000,dividend
777,1,2016-11-15 00:00:00,270000000,270000000,Winning bid
777,2,2017-01-25 00:00:00,270000000,270000000,dividend
778,1,2016-07-12 00:00:00,350000000,350000000,failure of auction
778,2,2016-08-16 00:00:00,350000000,280000000,Winning bid
778,3,2016-10-24 00:00:00,350000000,280000000,dividend
779,1,2016-06-28 00:00:00,1720000000,1720000000,Winning bid
779,2,2016-08-26 00:00:00,1720000000,1720000000,dividend
780,1,2016-08-16 00:00:00,313000000,313000000,Winning bid
780,2,2016-10-19 00:00:00,313000000,313000000,dividend
781,1,2016-06-28 00:00:00,480000000,480000000,Winning bid
781,2,2016-08-31 00:00:00,480000000,480000000,dividend
782,1,2016-06-28 00:00:00,1100000000,1100000000,failure of auction
782,2,2016-08-02 00:00:00,1100000000,880000000,Winning bid
782,3,2016-10-10 00:00:00,1100000000,880000000,dividend
783,1,2016-07-05 00:00:00,1030000000,1030000000,failure of auction
783,2,2016-08-09 00:00:00,1030000000,824000000,Winning bid
783,3,2016-10-25 00:00:00,1030000000,824000000,dividend
784,1,2017-05-30 00:00:00,1030000000,1030000000,failure of auction
784,2,2017-07-04 00:00:00,1030000000,824000000,Winning bid
784,3,2017-09-06 00:00:00,1030000000,824000000,dividend
785,1,2016-07-26 00:00:00,824000000,824000000,failure of auction
785,2,2016-08-30 00:00:00,824000000,659200000,Winning bid
785,3,2016-11-08 00:00:00,824000000,659200000,failure of auction
785,4,2016-12-13 00:00:00,824000000,527360000,Winning bid
785,5,2017-03-07 00:00:00,824000000,527360000,dividend
786,1,2016-09-13 00:00:00,430000000,430000000,failure of auction
786,2,2016-10-18 00:00:00,430000000,344000000,Winning bid
786,3,2016-12-29 00:00:00,430000000,344000000,dividend
787,1,2016-08-02 00:00:00,704000000,704000000,failure of auction
787,2,2016-09-06 00:00:00,704000000,563200000,Winning bid
787,3,2016-11-16 00:00:00,704000000,563200000,dividend
788,1,2017-05-23 00:00:00,210000000,210000000,Winning bid
788,2,2017-07-18 00:00:00,210000000,210000000,dividend
789,1,2016-08-16 00:00:00,96000000,96000000,Winning bid
789,2,2016-10-24 00:00:00,96000000,96000000,dividend
790,1,2016-08-09 00:00:00,327000000,327000000,Winning bid
790,2,2016-10-25 00:00:00,327000000,327000000,dividend
791,1,2016-09-06 00:00:00,83000000,83000000,failure of auction
791,2,2016-10-11 00:00:00,83000000,66400000,Winning bid
791,3,2016-12-14 00:00:00,83000000,66400000,dividend
792,1,2017-06-13 00:00:00,460000000,460000000,Winning bid
792,2,2018-04-24 00:00:00,460000000,460000000,dividend
793,1,2016-09-13 00:00:00,375000000,375000000,Winning bid
793,2,2016-11-29 00:00:00,375000000,375000000,dividend
794,1,2016-08-30 00:00:00,410000000,410000000,Winning bid
794,2,2016-11-15 00:00:00,410000000,410000000,dividend
795,1,2016-09-06 00:00:00,320000000,320000000,failure of auction
795,2,2016-10-11 00:00:00,320000000,256000000,Winning bid
795,3,2016-12-14 00:00:00,320000000,256000000,dividend
796,1,2016-11-08 00:00:00,260000000,260000000,failure of auction
796,2,2016-12-13 00:00:00,260000000,208000000,Winning bid
796,3,2017-02-22 00:00:00,260000000,208000000,dividend
797,1,2016-08-30 00:00:00,700000000,700000000,change
797,2,2016-11-08 00:00:00,700000000,700000000,failure of auction
797,3,2016-12-13 00:00:00,700000000,560000000,Winning bid
797,4,2017-02-22 00:00:00,700000000,560000000,dividend
798,1,2016-09-13 00:00:00,648000000,648000000,failure of auction
798,2,2016-10-18 00:00:00,648000000,518400000,Winning bid
798,3,2016-12-29 00:00:00,648000000,518400000,dividend
799,1,2016-10-25 00:00:00,589000000,589000000,Winning bid
799,2,2017-01-18 00:00:00,589000000,589000000,dividend
800,1,2016-08-30 00:00:00,222000000,222000000,change
800,2,2017-07-25 00:00:00,111000000,111000000,Winning bid
800,3,2017-09-28 00:00:00,111000000,111000000,dividend
801,1,2016-10-11 00:00:00,195000000,195000000,failure of auction
801,2,2016-11-15 00:00:00,195000000,156000000,Winning bid
801,3,2017-01-18 00:00:00,195000000,156000000,dividend
802,1,2016-10-11 00:00:00,232000000,232000000,failure of auction
802,2,2016-11-15 00:00:00,232000000,185600000,Winning bid
802,3,2017-01-18 00:00:00,232000000,185600000,dividend
803,1,2017-12-05 00:00:00,650000000,650000000,Winning bid
803,2,2018-02-13 00:00:00,650000000,650000000,dividend
804,1,2016-11-15 00:00:00,420000000,420000000,Winning bid
804,2,2017-09-21 00:00:00,420000000,420000000,dividend
805,1,2016-09-13 00:00:00,451000000,451000000,failure of auction
805,2,2016-10-18 00:00:00,451000000,360800000,Winning bid
805,3,2017-01-19 00:00:00,451000000,360800000,dividend
806,1,2017-01-03 00:00:00,320000000,320000000,failure of auction
806,2,2017-02-21 00:00:00,320000000,256000000,Winning bid
806,3,2017-05-12 00:00:00,320000000,256000000,dividend
807,1,2017-08-08 00:00:00,934000000,934000000,failure of auction
807,2,2017-09-12 00:00:00,934000000,747200000,Winning bid
807,3,2017-11-14 00:00:00,934000000,747200000,dividend
808,1,2016-12-13 00:00:00,380000000,380000000,Winning bid
808,2,2017-03-07 00:00:00,380000000,380000000,dividend
809,1,2017-07-04 00:00:00,230000000,230000000,Winning bid
809,2,2017-09-06 00:00:00,230000000,230000000,dividend
810,1,2017-07-04 00:00:00,226000000,226000000,Winning bid
810,2,2017-09-06 00:00:00,226000000,226000000,dividend
811,1,2016-11-08 00:00:00,660000000,660000000,change
811,2,2017-01-17 00:00:00,660000000,660000000,failure of auction
811,3,2017-02-28 00:00:00,660000000,528000000,Winning bid
811,4,2017-04-21 00:00:00,660000000,528000000,dividend
812,1,2017-08-29 00:00:00,417000000,417000000,Winning bid
812,2,2018-08-17 00:00:00,417000000,417000000,dividend
813,1,2016-10-18 00:00:00,243000000,243000000,Winning bid
813,2,2016-12-07 00:00:00,243000000,243000000,dividend
814,1,2016-12-13 00:00:00,524000000,524000000,Winning bid
814,2,2017-03-07 00:00:00,524000000,524000000,dividend
815,1,2017-05-02 00:00:00,320000000,320000000,failure of auction
815,2,2017-06-13 00:00:00,320000000,256000000,Winning bid
815,3,2017-08-24 00:00:00,320000000,256000000,dividend
816,1,2017-01-17 00:00:00,411000000,411000000,Winning bid
816,2,2017-04-11 00:00:00,411000000,411000000,dividend
817,1,2016-11-08 00:00:00,483000000,483000000,failure of auction
817,2,2016-12-13 00:00:00,483000000,386400000,Winning bid
817,3,2017-03-07 00:00:00,483000000,386400000,dividend
818,1,2016-12-27 00:00:00,72000000,72000000,change
818,2,2017-02-14 00:00:00,180000000,180000000,failure of auction
818,3,2017-03-21 00:00:00,180000000,144000000,change
818,4,2017-05-30 00:00:00,180000000,144000000,Winning bid
818,5,2017-08-17 00:00:00,180000000,144000000,dividend
819,1,2017-10-31 00:00:00,600000000,600000000,Winning bid
819,2,2017-12-21 00:00:00,600000000,600000000,dividend
820,1,2017-11-21 00:00:00,370000000,370000000,failure of auction
820,2,2017-12-26 00:00:00,370000000,296000000,Winning bid
820,3,2018-02-22 00:00:00,370000000,296000000,dividend
821,1,2016-11-29 00:00:00,475000000,475000000,Winning bid
821,2,2017-02-15 00:00:00,475000000,475000000,dividend
822,1,2017-04-18 00:00:00,1330000000,1330000000,failure of auction
822,2,2017-05-23 00:00:00,1330000000,1064000000,Winning bid
822,3,2017-06-29 00:00:00,1330000000,1064000000,dividend
823,1,2017-10-24 00:00:00,386000000,386000000,failure of auction
823,2,2017-11-28 00:00:00,386000000,308800000,Winning bid
823,3,2018-03-12 00:00:00,386000000,308800000,dividend
824,1,2017-10-24 00:00:00,474000000,474000000,failure of auction
824,2,2017-11-28 00:00:00,474000000,379200000,Winning bid
824,3,2018-03-12 00:00:00,474000000,379200000,dividend
825,1,2016-11-29 00:00:00,400000000,400000000,failure of auction
825,2,2017-01-03 00:00:00,400000000,320000000,Winning bid
825,3,2017-03-15 00:00:00,400000000,320000000,dividend
826,1,2016-12-20 00:00:00,500000000,500000000,Winning bid
826,2,2017-02-28 00:00:00,500000000,500000000,dividend
827,1,2016-12-27 00:00:00,420000000,420000000,failure of auction
827,2,2017-02-14 00:00:00,420000000,336000000,failure of auction
827,3,2017-03-21 00:00:00,420000000,268800000,Winning bid
827,4,2017-05-17 00:00:00,420000000,268800000,dividend
828,1,2016-11-29 00:00:00,810000000,810000000,change
828,2,2017-02-21 00:00:00,810000000,810000000,change
828,3,2017-05-02 00:00:00,810000000,810000000,change
828,4,2017-10-17 00:00:00,810000000,810000000,Winning bid
828,5,2017-12-28 00:00:00,810000000,810000000,dividend
829,1,2017-02-07 00:00:00,200000000,200000000,failure of auction
829,2,2017-03-14 00:00:00,200000000,160000000,Winning bid
829,3,2017-05-19 00:00:00,200000000,160000000,dividend
830,1,2017-02-28 00:00:00,150000000,150000000,failure of auction
830,2,2017-04-04 00:00:00,150000000,120000000,Winning bid
830,3,2017-06-01 00:00:00,150000000,120000000,dividend
831,1,2016-12-27 00:00:00,485000000,485000000,Winning bid
831,2,2017-03-08 00:00:00,485000000,485000000,dividend
832,1,2017-01-03 00:00:00,300000000,300000000,failure of auction
832,2,2017-02-21 00:00:00,300000000,240000000,Winning bid
832,3,2017-05-12 00:00:00,300000000,240000000,dividend
833,1,2017-02-14 00:00:00,252000000,252000000,failure of auction
833,2,2017-03-21 00:00:00,252000000,201600000,Winning bid
833,3,2017-05-17 00:00:00,252000000,201600000,dividend
834,1,2017-01-03 00:00:00,482000000,482000000,failure of auction
834,2,2017-02-21 00:00:00,482000000,385600000,change
834,3,2017-05-02 00:00:00,482000000,385600000,Winning bid
834,4,2017-07-20 00:00:00,482000000,385600000,dividend
835,1,2017-06-13 00:00:00,450000000,450000000,Winning bid
835,2,2017-08-08 00:00:00,450000000,450000000,dividend
836,1,2017-02-21 00:00:00,520000000,520000000,failure of auction
836,2,2017-03-28 00:00:00,520000000,416000000,Winning bid
836,3,2017-06-08 00:00:00,520000000,416000000,dividend
837,1,2017-03-28 00:00:00,402000000,402000000,failure of auction
837,2,2017-05-02 00:00:00,402000000,321600000,Winning bid
837,3,2017-07-20 00:00:00,402000000,321600000,dividend
838,1,2017-05-16 00:00:00,490000000,490000000,Winning bid
838,2,2017-07-21 00:00:00,490000000,490000000,dividend
839,1,2017-02-14 00:00:00,270000000,270000000,failure of auction
839,2,2017-03-21 00:00:00,270000000,216000000,Winning bid
839,3,2017-05-17 00:00:00,270000000,216000000,dividend
840,1,2017-05-30 00:00:00,315000000,315000000,failure of auction
840,2,2017-07-04 00:00:00,315000000,252000000,Winning bid
840,3,2018-02-28 00:00:00,315000000,252000000,dividend
841,1,2017-03-14 00:00:00,356000000,356000000,failure of auction
841,2,2017-04-18 00:00:00,356000000,284800000,change
841,3,2017-06-27 00:00:00,356000000,284800000,change
841,4,2017-09-12 00:00:00,356000000,284800000,Winning bid
841,5,2017-10-19 00:00:00,356000000,284800000,dividend
842,1,2017-04-04 00:00:00,184000000,184000000,Winning bid
842,2,2017-06-15 00:00:00,184000000,184000000,dividend
843,1,2017-11-07 00:00:00,667000000,667000000,Winning bid
844,1,2017-06-13 00:00:00,170000000,170000000,failure of auction
844,2,2017-07-18 00:00:00,170000000,136000000,Winning bid
844,3,2017-09-20 00:00:00,170000000,136000000,dividend
845,1,2017-03-21 00:00:00,370000000,370000000,failure of auction
845,2,2017-04-25 00:00:00,370000000,296000000,Winning bid
845,3,2017-06-07 00:00:00,370000000,296000000,dividend
846,1,2017-03-14 00:00:00,890000000,890000000,Winning bid
846,2,2017-05-25 00:00:00,890000000,890000000,dividend
847,1,2017-05-16 00:00:00,1050000000,1050000000,failure of auction
847,2,2017-06-20 00:00:00,1050000000,840000000,Winning bid
847,3,2017-08-29 00:00:00,1050000000,840000000,dividend
848,1,2017-04-18 00:00:00,262000000,262000000,Winning bid
848,2,2017-06-29 00:00:00,262000000,262000000,dividend
849,1,2017-07-04 00:00:00,1600000000,1600000000,failure of auction
849,2,2017-08-22 00:00:00,1600000000,1280000000,Winning bid
849,3,2017-10-27 00:00:00,1600000000,1280000000,dividend
850,1,2017-05-30 00:00:00,490000000,490000000,failure of auction
850,2,2017-07-04 00:00:00,490000000,392000000,Winning bid
850,3,2017-09-06 00:00:00,490000000,392000000,dividend
851,1,2018-03-13 00:00:00,325000000,325000000,Winning bid
851,2,2018-04-24 00:00:00,325000000,325000000,dividend
852,1,2017-05-16 00:00:00,759000000,759000000,failure of auction
852,2,2017-06-20 00:00:00,759000000,607200000,Winning bid
852,3,2017-08-29 00:00:00,759000000,607200000,dividend
853,1,2017-08-08 00:00:00,1590000000,1590000000,failure of auction
853,2,2017-09-12 00:00:00,1590000000,1272000000,Winning bid
853,3,2017-11-14 00:00:00,1590000000,1272000000,dividend
854,1,2016-07-05 00:00:00,280000000,280000000,Winning bid
854,2,2016-09-09 00:00:00,280000000,280000000,dividend
855,1,2016-10-18 00:00:00,571000000,571000000,failure of auction
855,2,2016-11-22 00:00:00,571000000,456800000,Winning bid
855,3,2017-01-17 00:00:00,571000000,456800000,dividend
856,1,2016-07-05 00:00:00,330000000,330000000,failure of auction
856,2,2016-08-09 00:00:00,330000000,264000000,Winning bid
856,3,2016-10-20 00:00:00,330000000,264000000,dividend
857,1,2016-08-09 00:00:00,630000000,630000000,Winning bid
857,2,2016-10-25 00:00:00,630000000,630000000,dividend
858,1,2016-10-11 00:00:00,590000000,590000000,failure of auction
858,2,2016-11-15 00:00:00,590000000,472000000,Winning bid
858,3,2017-01-18 00:00:00,590000000,472000000,dividend
859,1,2016-08-30 00:00:00,370000000,370000000,failure of auction
859,2,2016-10-04 00:00:00,370000000,296000000,Winning bid
859,3,2016-12-02 00:00:00,370000000,296000000,dividend
860,1,2016-09-13 00:00:00,449000000,449000000,Winning bid
860,2,2016-11-29 00:00:00,449000000,449000000,dividend
861,1,2016-12-13 00:00:00,410000000,410000000,Winning bid
861,2,2017-03-07 00:00:00,410000000,410000000,dividend
862,1,2017-11-28 00:00:00,323000000,323000000,Winning bid
862,2,2018-01-25 00:00:00,323000000,323000000,dividend
863,1,2016-12-27 00:00:00,201000000,201000000,failure of auction
863,2,2017-02-14 00:00:00,201000000,160800000,Winning bid
863,3,2017-04-12 00:00:00,201000000,160800000,dividend
864,1,2016-12-13 00:00:00,454000000,454000000,change
864,2,2017-02-28 00:00:00,454000000,454000000,failure of auction
864,3,2017-04-04 00:00:00,454000000,363200000,Winning bid
864,4,2017-09-19 00:00:00,454000000,363200000,dividend
865,1,2017-05-30 00:00:00,230000000,230000000,failure of auction
865,2,2017-07-04 00:00:00,230000000,184000000,Winning bid
865,3,2017-08-23 00:00:00,230000000,184000000,dividend
866,1,2017-02-21 00:00:00,595000000,595000000,failure of auction
866,2,2017-03-28 00:00:00,595000000,476000000,Winning bid
866,3,2017-06-28 00:00:00,595000000,476000000,dividend
867,1,2018-03-06 00:00:00,933000000,933000000,Winning bid
867,2,2018-05-18 00:00:00,933000000,933000000,dividend
868,1,2017-02-07 00:00:00,654000000,654000000,failure of auction
868,2,2017-03-14 00:00:00,654000000,523200000,Winning bid
868,3,2017-05-25 00:00:00,654000000,523200000,dividend
869,1,2017-02-28 00:00:00,552000000,552000000,failure of auction
869,2,2017-04-04 00:00:00,552000000,441600000,change
869,3,2017-05-16 00:00:00,552000000,441600000,Winning bid
869,4,2017-07-06 00:00:00,552000000,441600000,dividend
870,1,2017-02-14 00:00:00,590000000,590000000,failure of auction
870,2,2017-03-21 00:00:00,590000000,472000000,Winning bid
870,3,2017-06-07 00:00:00,590000000,472000000,dividend
871,1,2017-03-14 00:00:00,320000000,320000000,failure of auction
871,2,2017-04-18 00:00:00,320000000,256000000,change
871,3,2017-06-27 00:00:00,320000000,256000000,Winning bid
871,4,2017-08-29 00:00:00,320000000,256000000,dividend
872,1,2017-05-30 00:00:00,189000000,189000000,Winning bid
872,2,2017-07-19 00:00:00,189000000,189000000,dividend
873,1,2017-10-17 00:00:00,111000000,111000000,failure of auction
873,2,2017-11-21 00:00:00,111000000,88800000,failure of auction
873,3,2017-12-26 00:00:00,111000000,71040000,Winning bid
873,4,2018-03-14 00:00:00,111000000,71040000,dividend
874,1,2017-11-21 00:00:00,670000000,670000000,Winning bid
874,2,2018-02-01 00:00:00,670000000,670000000,dividend
875,1,2017-08-29 00:00:00,370000000,370000000,Winning bid
875,2,2017-10-24 00:00:00,370000000,370000000,dividend
876,1,2017-07-04 00:00:00,941000000,941000000,Winning bid
876,2,2017-09-19 00:00:00,941000000,941000000,dividend
877,1,2017-09-26 00:00:00,640000000,640000000,failure of auction
877,2,2017-11-07 00:00:00,640000000,512000000,Winning bid
877,3,2018-02-09 00:00:00,640000000,512000000,dividend
878,1,2017-07-04 00:00:00,840000000,840000000,failure of auction
878,2,2017-08-22 00:00:00,840000000,672000000,Winning bid
878,3,2017-10-27 00:00:00,840000000,672000000,dividend
879,1,2017-08-08 00:00:00,400000000,400000000,Winning bid
879,2,2017-09-28 00:00:00,400000000,400000000,dividend
880,1,2017-08-22 00:00:00,735000000,735000000,failure of auction
880,2,2017-09-26 00:00:00,735000000,588000000,Winning bid
880,3,2017-12-20 00:00:00,735000000,588000000,dividend
881,1,2017-08-29 00:00:00,614000000,614000000,failure of auction
881,2,2017-10-17 00:00:00,614000000,491200000,Winning bid
881,3,2017-11-22 00:00:00,614000000,491200000,dividend
882,1,2017-08-08 00:00:00,653000000,653000000,change
882,2,2017-10-31 00:00:00,653000000,653000000,failure of auction
882,3,2017-12-05 00:00:00,653000000,522400000,Winning bid
882,4,2018-02-13 00:00:00,653000000,522400000,dividend
883,1,2017-09-26 00:00:00,276000000,276000000,failure of auction
883,2,2017-11-07 00:00:00,276000000,220800000,Winning bid
883,3,2018-01-18 00:00:00,276000000,220800000,dividend
884,1,2017-09-12 00:00:00,750000000,750000000,failure of auction
884,2,2017-10-31 00:00:00,750000000,600000000,Winning bid
884,3,2018-01-17 00:00:00,750000000,600000000,dividend
885,1,2017-10-31 00:00:00,947000000,947000000,Winning bid
885,2,2018-01-23 00:00:00,947000000,947000000,dividend
886,1,2018-03-13 00:00:00,587000000,587000000,Winning bid
