Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_date,Auction_count,Appraisal_company,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Share_auction_YorN,Specific,Close_date,Close_result,point.y,point.x,addr_en,Hammer_price
2447,random,general,150606000,2015-09-25 00:00:00,1,혜림감정,0,170512.4,76.7,76.7,171.68,171.68,620000000,620000000,2016-06-07 00:00:00,2016-06-07 00:00:00,successful bid,Company or Group,오륙도SKVIEW 110 building. 22 floor. 2204 no.,Apartment,2008-12-02 00:00:00,23,22,N,,2016-07-27 00:00:00,dividend,35.102869899999995,129.1190348,Igidaegongwon-ro  Nam-gu  Busan,665500000
2713,random,general,262642171,2017-04-19 00:00:00,2,중앙감정,1,3874.0,16.54,16.54,121.52,121.52,450000000,360000000,2017-08-24 00:00:00,2017-09-21 00:00:00,successful bid,Company or Group,외16 송도탑스빌 11 floor. 1102 no.,Apartment & stores,2000-07-20 00:00:00,33,11,N,,2017-11-23 00:00:00,dividend,35.07794570000001,129.0187986,Ami-ro  Seo-gu  Busan,377559999
2065,random,general,73000000,2016-07-04 00:00:00,1,삼보감정,0,42175.7,23.13,23.13,45.72,45.72,106000000,106000000,2016-11-15 00:00:00,2016-11-15 00:00:00,successful bid,private,부곡늘푸른 116 building. 9 floor. 904 no.,Apartment,1991-07-10 00:00:00,15,9,N,,2017-01-26 00:00:00,dividend,35.222781,129.0966081,Sisil-ro  Dongnae-gu  Busan,106600000
2347,random,general,126995599,2017-02-07 00:00:00,2,한신감정,1,4264.0,45.53,45.53,78.33,78.33,102000000,81600000,2017-12-07 00:00:00,2018-01-11 00:00:00,successful bid,Company or Group,송도힐타운 2 floor. 207 no.,Apartment,1997-03-18 00:00:00,15,2,N,"건축법상 미사용승인 건물로 건축물 대장 없음, 공용부분 면적 확인하지 못함",2018-04-19 00:00:00,dividend,35.080606599999996,129.0185712,Ami-ro  Seo-gu  Busan,84321000
1918,forced,general,182000000,2016-01-23 00:00:00,2,혜인감정,1,11134.0,36.16,36.16,84.78,84.78,169000000,135200000,2016-05-25 00:00:00,2016-06-22 00:00:00,successful bid,private,송도정림비치타운 101 building. 2 floor. 202 no.,Apartment,1993-04-07 00:00:00,15,2,N,,2016-08-31 00:00:00,dividend,35.0813511,129.0171797,Ami-ro  Seo-gu  Busan,152700000
2276,forced,bundle,116259040,2016-06-07 00:00:00,2,제일감정,1,4121.0,27.56,27.56,84.92,84.92,174000000,139200000,2016-12-01 00:00:00,2017-01-05 00:00:00,successful bid,Company or Group,",-1,-2,-3,-4 주례제일타워맨션 5 floor. 506 no.",Apartment,1993-10-18 00:00:00,22,5,N,"*주감중학교남동측인근
*부근아파트단지및단독주택,소규모점포,신축중인아파트단지등형성
*차량접근가능
*인근시내버스(정)소재
*대중교통사정보통
*부정형토지
*단지내가로망확보",2017-02-28 00:00:00,dividend,35.155190600000005,128.99644640000002,Baegyang-daero 342beon-gil  Sasang-gu  Busan,186666666
2233,random,general,22714285,2017-01-03 00:00:00,1,삼창감정,0,2481.0,21.77,21.77,62.44,62.44,256000000,256000000,2017-11-21 00:00:00,2017-11-21 00:00:00,successful bid,private,부산시영 1 building. 3 floor. 306 no.,Apartment,1986-11-14 00:00:00,6,3,N,,2018-02-01 00:00:00,dividend,35.1661478,129.0620437,Yangseong-ro 6beon-gil  Busanjin-gu  Busan,349999000
2451,forced,general,77530951,2015-10-17 00:00:00,2,신라감정,1,1927.0,37.95,5.84,52.01,8.0,14500000,11600000,2016-05-02 00:00:00,2016-05-30 00:00:00,successful bid,Company or Group,금호천지 4 floor. 401 no.,Apartment,1985-11-26 00:00:00,5,4,Y,,2016-08-02 00:00:00,dividend,35.1392236,129.0752852,Godonggol-ro 97beon-gil  Nam-gu  Busan,12760000
2068,forced,general,275000000,2016-07-03 00:00:00,1,미르감정,0,40136.0,69.65,69.65,174.19,174.19,278000000,278000000,2016-10-27 00:00:00,2016-10-27 00:00:00,successful bid,Company or Group,",-19,-20 협성피닉스타운 101 building. 11 floor. 1105 no.",Apartment,1993-12-30 00:00:00,15,11,N,,2016-12-29 00:00:00,dividend,35.172866,129.0370508,Gaya-daero  Busanjin-gu  Busan,283670000
1821,random,general,103744270,2015-09-11 00:00:00,3,제일감정,1,24634.3,48.64,48.64,50.04,50.04,160000000,160000000,2015-12-16 00:00:00,2016-07-27 00:00:00,successful bid,Company or Group,",1230 안락시영 7 building. 1 floor. 110 no.",Apartment,1985-12-19 00:00:00,5,1,N,,2016-09-28 00:00:00,dividend,35.2005429,129.108653,Allak-ro 125beon-gil  Dongnae-gu  Busan,163000000
2312,random,general,111065604,2016-12-15 00:00:00,2,RB감정,1,25936.2,76.28,76.28,56.88,56.88,140000000,112000000,2017-12-07 00:00:00,2018-01-11 00:00:00,successful bid,Company or Group,개금우드빌 114 building. 14 floor. 1405 no.,Apartment,1994-07-25 00:00:00,20,14,N,,2018-03-29 00:00:00,dividend,35.163123600000006,129.0262435,Gaya-daero 507beon-gil  Busanjin-gu  Busan,128990000
2668,random,general,28416700,2017-04-06 00:00:00,1,BNK감정,0,1838.0,18.38,18.38,44.96,44.96,48000000,48000000,2017-10-23 00:00:00,2017-10-23 00:00:00,successful bid,private,중앙 1 building. 5 floor. 50 no.,Apartment,1971-09-24 00:00:00,5,5,N,,2018-01-16 00:00:00,dividend,35.137761299999994,129.0765245,Motgol-ro  Nam-gu  Busan,53199000
2465,random,general,132855209,2015-12-18 00:00:00,2,태화감정,1,6715.2,43.42,43.42,84.33,84.33,151000000,120800000,2016-05-03 00:00:00,2016-05-31 00:00:00,successful bid,Company or Group,반송삼한3차 301 building. 17 floor. 1703 no.,Apartment,1999-12-01 00:00:00,24,17,N,,2016-07-20 00:00:00,dividend,35.2281216,129.164393,Witbansong-ro 126beon-gil  Haeundae-gu  Busan,145117770
2234,random,general,552000000,2017-01-09 00:00:00,2,삼보감정,1,19416.0,86.06,86.06,182.68,182.68,485000000,388000000,2017-10-11 00:00:00,2017-11-15 00:00:00,successful bid,Company or Group,연지청구 105 building. 13 floor. 1302 no.,Apartment,2000-08-10 00:00:00,24,13,N,,2018-01-11 00:00:00,dividend,35.175767,129.0562763,Beomyang-ro 45beon-gil  Busanjin-gu  Busan,438968000
2605,random,general,22876040,2016-12-11 00:00:00,1,연산감정,0,2123.0,42.75,42.75,53.85,53.85,70000000,70000000,2017-04-17 00:00:00,2017-04-17 00:00:00,successful bid,Company or Group,",263 신선맨션 나동 3 floor. 304 no.",Apartment,1991-05-17 00:00:00,5,3,N,,2017-07-18 00:00:00,dividend,35.1142533,129.0917474,Sinseon-ro  Nam-gu  Busan,78419900
2329,random,general,70000000,2017-02-01 00:00:00,2,삼일감정,1,67905.6,52.69,52.69,84.98,84.98,296000000,236800000,2017-11-02 00:00:00,2017-12-07 00:00:00,successful bid,private,명지두산위브포세이돈 110 building. 11 floor. 1102 no.,Apartment,2013-04-12 00:00:00,15,11,N,,2018-01-24 00:00:00,dividend,35.0825148,128.89776080000001,Gonghang-ro 15beon-gil  Gangseo-gu  Busan,300800000
2597,random,general,246207523,2016-11-08 00:00:00,1,통일감정,0,25410.0,63.7,63.7,164.34,164.34,358000000,358000000,2017-05-11 00:00:00,2017-05-11 00:00:00,successful bid,Company or Group,삼익그린타운 103 building. 4 floor. 401 no.,Apartment,2001-03-24 00:00:00,25,4,N,,2017-07-26 00:00:00,dividend,35.1522297,129.0874909,Motgol-ro  Nam-gu  Busan,373589990
1802,random,general,25000000,2015-02-09 00:00:00,2,미르감정,1,470.5,21.3,21.3,41.68,41.68,65000000,52000000,2016-03-31 00:00:00,2016-04-28 00:00:00,successful bid,private,화천 1 floor. 102 no.,Apartment,1982-02-04 00:00:00,3,1,N,,2016-06-28 00:00:00,dividend,35.1083372,128.96785,Nakdong-daero  Saha-gu  Busan,58580000
2138,random,general,141831830,2016-09-22 00:00:00,2,연산감정,1,4199.0,35.44,35.44,84.72,84.72,188000000,150400000,2017-02-01 00:00:00,2017-03-08 00:00:00,successful bid,Company or Group,",-10 창신그린힐 1 no.동 12 floor. 1202 no.",Apartment,2000-09-01 00:00:00,14,12,N,,2017-05-17 00:00:00,dividend,35.181739799999995,129.0544746,Gugak-ro 53beon-gil  Busanjin-gu  Busan,178050000
2044,random,general,387749540,2016-06-03 00:00:00,2,희감정,1,23715.5,63.87,63.87,142.58,142.58,540000000,432000000,2016-09-28 00:00:00,2016-10-26 00:00:00,successful bid,Company or Group,",1505 푸르지오 103 building. 21 floor. 2103 no.",Apartment,2011-02-16 00:00:00,27,21,N,,2016-12-27 00:00:00,dividend,35.187711799999995,129.0713904,Beobwon-ro  Yeonje-gu  Busan,556379000
1839,random,general,23000000,2015-11-05 00:00:00,3,대일감정,1,8243.0,40.39,40.39,50.99,50.99,80000000,64000000,2016-03-18 00:00:00,2016-06-10 00:00:00,successful bid,private,정남파크맨션 가동 4 floor. 403 no.,Apartment,1985-12-26 00:00:00,5,4,N,,2016-08-12 00:00:00,dividend,35.1388537,128.98218400000002,Hakjang-ro  Sasang-gu  Busan,72220000
2509,random,general,90000000,2016-03-15 00:00:00,1,국제감정,0,10257.0,40.6,20.3,84.57,42.28,117000000,117000000,2016-12-20 00:00:00,2016-12-20 00:00:00,successful bid,Company or Group,이진캐스빌골드 202 building. 4 floor. 403 no.,Apartment,2005-01-07 00:00:00,20,4,Y,공유자우선매수권행사남용제한,2017-02-22 00:00:00,dividend,35.2384897,129.2109286,Gijanghaean-ro  Gijang-eup  Gijang-gun  Busan,120000000
2322,random,general,111807320,2016-12-28 00:00:00,2,국제감정,1,75406.0,37.87,37.87,75.57,75.57,152000000,121600000,2017-08-23 00:00:00,2017-09-27 00:00:00,successful bid,Company or Group,그린코아 602 building. 1 floor. 101 no.,Apartment,1991-02-13 00:00:00,15,1,N,,2017-11-29 00:00:00,dividend,35.207640500000004,129.0298354,Nammun-gil  Buk-gu  Busan,138970000
2737,random,general,0,2017-06-23 00:00:00,2,정명감정,1,27046.5,23.1,23.1,59.84,59.84,154000000,123200000,2017-10-24 00:00:00,2017-11-21 00:00:00,successful bid,private,동원 106 building. 15 floor. 1512 no.,Apartment,1993-01-12 00:00:00,15,15,N,,2018-01-23 00:00:00,dividend,35.2097246,129.0306861,Nammun-gil  Buk-gu  Busan,147899990
1809,random,general,71991472,2015-07-06 00:00:00,2,명신감정,1,15695.4,25.63,25.63,84.87,84.87,280000000,224000000,2016-03-31 00:00:00,2016-04-28 00:00:00,successful bid,Company or Group,우신뉴타운 102 building. 17 floor. 1710 no.,Apartment,1995-05-09 00:00:00,24,17,N,,2016-06-28 00:00:00,dividend,35.234078499999995,129.0906005,Sisil-ro  Dongnae-gu  Busan,282999900
2640,forced,individual,102000000,2016-12-02 00:00:00,3,극동감정,1,228.0,12.24,12.24,44.75,44.75,170000000,136000000,2017-04-06 00:00:00,2017-07-20 00:00:00,successful bid,private,동진프라임빌 1 building. 8 floor. 802 no.,Apartment & stores,2013-09-24 00:00:00,10,8,N,,2017-09-27 00:00:00,dividend,35.1638441,129.1137649,Gwangan-ro  Suyeong-gu  Busan,162830000
2700,random,general,406000000,2017-03-20 00:00:00,2,금정감정,1,26420.0,58.19,58.19,131.98,131.98,304000000,243200000,2017-09-20 00:00:00,2017-10-25 00:00:00,successful bid,Company or Group,엄궁대림 103 building. 21 floor. 2103 no.,Apartment,1999-09-07 00:00:00,25,21,N,,2017-12-28 00:00:00,dividend,35.1291519,128.9782313,Nakdong-daero 1318beon-gil  Sasang-gu  Busan,280962000
2735,random,general,163016313,2017-06-13 00:00:00,2,내외감정,1,107277.0,51.58,51.58,115.53,115.53,267000000,213600000,2017-11-29 00:00:00,2018-01-10 00:00:00,successful bid,Company or Group,",300-3 다대포현대 104 building. 18 floor. 1809 no.",Apartment,1993-11-25 00:00:00,25,18,N,,2018-03-14 00:00:00,dividend,35.0611271,128.9781071,Dasong-ro  Saha-gu  Busan,218000000
1894,forced,general,21771094,2016-01-08 00:00:00,2,한마음감정,1,32474.0,47.49,47.49,131.88,131.88,230000000,184000000,2016-04-27 00:00:00,2016-05-25 00:00:00,successful bid,Company or Group,",-5 학장반도보라타운 108 building. 14 floor. 1401 no.",Apartment,1994-10-15 00:00:00,21,14,N,,2016-07-08 00:00:00,dividend,35.1375552,128.97907560000002,Hakjang-ro  Sasang-gu  Busan,218999999
1791,forced,individual,1087000000,2012-06-11 00:00:00,6,대한감정,5,532.0,16.65,16.65,98.08,98.08,228745632,117118000,2013-07-04 00:00:00,2016-04-29 00:00:00,successful bid,private,",237-2 삼주 12 floor. 1201 no.",Apartment & stores,1111-11-11 00:00:00,15,12,N,"**1차감정: 220,000,000",2017-06-29 00:00:00,dividend,35.201111600000004,129.08868710000002,Chungnyeol-daero 322beon-gil  Dongnae-gu  Busan,123000000
2307,random,general,32756448,2016-11-11 00:00:00,2,하나감정,1,25416.0,29.87,29.87,49.98,49.98,95000000,76000000,2017-08-24 00:00:00,2017-09-28 00:00:00,successful bid,Company or Group,구평1차자유 105 building. 7 floor. 705 no.,Apartment,1999-04-02 00:00:00,19,7,N,,2017-12-13 00:00:00,dividend,35.088138799999996,128.9852353,Eulsukdo-daero  Saha-gu  Busan,83790000
1818,random,general,95892549,2015-09-08 00:00:00,2,혜인감정,0,44090.7,33.41,33.41,73.08,73.08,200000000,200000000,2016-07-21 00:00:00,2016-09-22 00:00:00,successful bid,Company or Group,",1030-2,1034-1 구서우성 6 building. 8 floor. 801 no.",Apartment,1995-03-02 00:00:00,13,8,N,,2016-11-30 00:00:00,dividend,35.256393100000004,129.0854841,Cheyukgongwon-ro  Geumjeong-gu  Busan,213600000
2630,random,general,127268274,2016-06-28 00:00:00,1,BNK감정,0,4100.0,42.3,42.3,84.75,84.75,184000000,184000000,2016-12-20 00:00:00,2017-02-28 00:00:00,successful bid,Company or Group,장백2차 1 building. 6 floor. 603 no.,Apartment,2005-11-21 00:00:00,12,6,N,,2017-05-10 00:00:00,dividend,35.1490733,129.09028,Motgol-ro  Nam-gu  Busan,184884000
2523,random,general,198354664,2016-04-20 00:00:00,1,부경감정,0,23427.5,28.79,28.79,76.06,76.06,236000000,236000000,2016-10-20 00:00:00,2016-10-20 00:00:00,successful bid,Company or Group,센텀우신골든빌 106 building. 6 floor. 603 no.,Apartment,2006-11-16 00:00:00,17,6,N,,2016-12-19 00:00:00,dividend,35.190255900000004,129.1249859,Haeun-daero 61beon-gil  Haeundae-gu  Busan,261699000
2203,random,general,395747017,2016-12-02 00:00:00,1,극동감정,0,29642.8,21.46,21.46,175.86,175.86,726000000,726000000,2017-06-21 00:00:00,2017-06-21 00:00:00,successful bid,Company or Group,더샵 센트럴스타 C building. 42 floor. 4202 no.,Apartment,2011-08-05 00:00:00,48,42,N,,2017-08-24 00:00:00,dividend,35.1514649,129.0611111,Jungang-daero  Busanjin-gu  Busan,726550000
1950,random,general,153077724,2016-02-17 00:00:00,2,혜인감정,1,60610.0,36.39,36.39,84.91,84.91,195000000,156000000,2016-06-08 00:00:00,2016-07-06 00:00:00,successful bid,Company or Group,현대 6 building. 1 floor. 103 no.,Apartment,1994-05-25 00:00:00,15,1,N,,2016-09-06 00:00:00,dividend,35.196595,128.9927422,Nakdongbuk-ro  Buk-gu  Busan,165100000
2424,random,general,92176751,2017-06-13 00:00:00,2,가온감정,1,4840.0,24.32,24.32,59.63,59.63,124000000,99200000,2018-01-24 00:00:00,2018-02-28 00:00:00,successful bid,Company or Group,삼창그린타운 102 building. 14 floor. 1403 no.,Apartment,1997-01-13 00:00:00,15,14,N,,2018-05-02 00:00:00,dividend,35.0710327,129.07521210000002,Taejong-ro  Yeongdo-gu  Busan,103799000
2616,forced,general,4054146,2017-01-02 00:00:00,2,미르감정,1,6422.5,24.52,24.52,59.99,59.99,110000000,88000000,2017-07-10 00:00:00,2018-01-08 00:00:00,successful bid,Company or Group,센텀그린타워 13 floor. 1301 no.,Apartment,1993-03-10 00:00:00,15,13,N,,2018-03-27 00:00:00,dividend,35.190272799999995,129.1343728,Haeun-daero 61beon-gil  Haeundae-gu  Busan,108399000
2689,random,general,228679565,2017-08-08 00:00:00,2,한신감정,1,78674.9,54.0,54.0,84.99,84.99,282000000,225600000,2018-02-22 00:00:00,2018-03-29 00:00:00,successful bid,Company or Group,정관동일스위트2차 214 building. 5 floor. 501 no.,Apartment,2013-09-30 00:00:00,20,5,N,,2018-06-04 00:00:00,dividend,35.3297695,129.1658018,Gadong 1-gil  Jeonggwan-eup  Gijang-gun  Busan,226000800
2231,forced,general,150000000,2017-01-02 00:00:00,1,BNK감정,0,9151.0,56.78,56.78,81.15,81.15,167000000,167000000,2017-09-12 00:00:00,2017-09-12 00:00:00,successful bid,Company or Group,한독 4 building. 3 floor. 303 no.,Apartment,1979-05-31 00:00:00,5,3,N,,2017-11-23 00:00:00,dividend,35.1732711,129.08986979999997,Sicheong-ro  Yeonje-gu  Busan,180699000
2501,forced,general,9000000,2016-03-02 00:00:00,2,한라감정,1,1430.0,23.83,23.83,40.66,40.66,47000000,37600000,2016-07-05 00:00:00,2016-08-05 00:00:00,successful bid,private,보훈 2 building. 3 floor. 308 no.,Apartment,1980-01-18 00:00:00,5,3,N,,2016-09-23 00:00:00,dividend,35.1988328,129.1338019,Myeongjang-ro 67beon-gil  Dongnae-gu  Busan,43230000
1869,forced,general,214482364,2015-12-02 00:00:00,1,부경감정,0,1757.6,43.94,43.94,71.11,71.11,173000000,173000000,2016-04-14 00:00:00,2016-04-14 00:00:00,successful bid,private,화신거림맨션 가동 2 floor. 203 no.,Apartment,1979-02-16 00:00:00,5,2,N,,2016-06-14 00:00:00,dividend,35.1983123,129.0757864,Beobwon-ro  Yeonje-gu  Busan,181000000
2554,random,general,955803563,2016-07-25 00:00:00,2,삼보감정,1,18141.9,44.7,44.7,217.95,217.95,1710000000,1368000000,2017-02-23 00:00:00,2017-03-30 00:00:00,successful bid,Company or Group,트럼프월드마린 A building. 9 floor. 901 no.,Apartment,2007-06-20 00:00:00,42,9,N,,2017-06-12 00:00:00,dividend,35.1551451,129.1437662,Jangsan-ro  Haeundae-gu  Busan,1505000000
2087,random,general,140522236,2016-07-25 00:00:00,1,오상호감정,0,26420.0,26.39,26.39,59.85,59.85,170000000,170000000,2016-12-28 00:00:00,2016-12-28 00:00:00,successful bid,Company or Group,엄궁대림 102 building. 25 floor. 2503 no.,Apartment,1999-09-07 00:00:00,25,25,N,,2017-02-23 00:00:00,dividend,35.1291519,128.9782313,Nakdong-daero 1318beon-gil  Sasang-gu  Busan,175000000
2323,forced,general,8949068,2017-01-10 00:00:00,2,하나감정,1,16099.0,21.66,21.66,59.79,59.79,160000000,128000000,2017-10-17 00:00:00,2017-11-21 00:00:00,successful bid,Company or Group,감천유림2차 204 building. 8 floor. 806 no.,Apartment,1999-10-07 00:00:00,24,8,N,,2018-02-01 00:00:00,dividend,35.08909179999999,128.9953971,Ojak-ro 8beon-gil  Saha-gu  Busan,138000000
2389,forced,general,202649315,2017-03-14 00:00:00,1,부일감정,0,10300.0,10.25,10.25,49.74,49.74,192000000,192000000,2017-11-01 00:00:00,2017-11-01 00:00:00,successful bid,private,홍림로얄뷰 9 floor. 906 no.,Apartment,2015-12-11 00:00:00,15,9,N,,2017-12-27 00:00:00,dividend,35.1575636,129.0478421,Danggam-ro 50beon-gil  Busanjin-gu  Busan,200020000
2300,random,general,361571342,2016-10-20 00:00:00,3,명신감정,2,440.3,13.03,13.03,136.96,136.96,486000000,311040000,2017-03-02 00:00:00,2017-05-10 00:00:00,successful bid,Company or Group,브릿지타워 14 floor. 1401 no.,Apartment & stores,2012-03-27 00:00:00,20,14,N,,2017-07-20 00:00:00,dividend,35.0944703,129.0364811,Taejong-ro  Yeongdo-gu  Busan,394000000
1929,random,general,260000000,2016-02-01 00:00:00,1,내외감정,0,22229.0,50.47,50.47,120.8,120.8,286000000,286000000,2016-05-13 00:00:00,2016-05-13 00:00:00,successful bid,Company or Group,부영벽산파라빌 103 building. 5 floor. 502 no.,Apartment,2003-01-02 00:00:00,21,5,N,,2016-07-15 00:00:00,dividend,35.0938961,128.9959666,Ojak-ro 8beon-gil  Saha-gu  Busan,287000000
1892,random,general,98612480,2015-12-28 00:00:00,2,통일감정,1,139.4,24.96,24.96,70.12,70.12,139000000,111200000,2016-05-31 00:00:00,2016-06-28 00:00:00,successful bid,Company or Group,어진빌라 6 floor. 601 no.,Apartment,2003-07-31 00:00:00,6,6,N,,2016-09-08 00:00:00,dividend,35.1607536,128.9873065,Baegyang-daero 700beon-gil  Sasang-gu  Busan,134120000
2670,random,general,0,2017-04-27 00:00:00,2,명장감정,1,38737.2,27.83,27.83,59.45,59.45,335000000,268000000,2017-11-02 00:00:00,2017-12-07 00:00:00,successful bid,private,현대 102 building. 18 floor. 1801 no.,Apartment,1996-07-18 00:00:00,23,18,N,,2018-02-26 00:00:00,dividend,35.165262899999995,129.17729939999998,Daecheon-ro 42beon-gil  Haeundae-gu  Busan,281430000
2184,random,general,255902973,2016-11-02 00:00:00,1,삼창감정,0,6348.5,23.91,23.91,115.28,115.28,350000000,350000000,2017-05-30 00:00:00,2017-05-30 00:00:00,successful bid,Company or Group,양정롯데갤러리움 18 floor. A1808 no.,Apartment & stores,2006-04-27 00:00:00,30,18,N,,2017-07-27 00:00:00,dividend,35.1759374,129.0726995,Jinnam-ro  Busanjin-gu  Busan,382300000
2551,random,general,117961397,2016-07-08 00:00:00,2,류선감정,1,5957.0,30.52,30.52,84.91,84.91,160000000,128000000,2016-12-20 00:00:00,2017-01-24 00:00:00,successful bid,Company or Group,용호신익타워 1 building. 2 floor. 201 no.,Apartment,1993-07-08 00:00:00,25,2,N,,2017-03-29 00:00:00,dividend,35.1191227,129.1180094,Igidaegongwon-ro  Nam-gu  Busan,162119000
2753,forced,general,528474443,2017-04-11 00:00:00,2,우성감정,1,32473.0,41.62,41.62,79.34,79.34,160000000,128000000,2017-08-23 00:00:00,2017-09-20 00:00:00,successful bid,Company or Group,금강 102 building. 13 floor. 1311 no.,Apartment,1993-01-06 00:00:00,15,13,N,,2017-12-06 00:00:00,dividend,35.136083500000005,128.978461,Hakjang-ro  Sasang-gu  Busan,152100000
